,palabra,segmentacion
6230,amta,"['am','-t','-a']"
6231,femngen,"['fem','-nge','-n']"
6232,pifin,"['pi','-fi','-n']"
6233,yenieafuymi,"['ye','-nie','-a','-fu','-ymi']"
6234,ta,['ta']
6235,chem,['chem']
6236,chi,['chi']
6237,cuchillo,['cuchillo']
6238,yenieafuymi,"['ye','-nie','-a','-fu','-ymi']"
6239,tralka,['tralka']
6240,feymew,['feymew']
6241,ta,['ta']
6242,kom,['kom']
6243,che,['che']
6244,femngey,"['fem','-nge','-y']"
6245,ta,['ta']
6246,ti,['ti']
6247,fey,['fey']
6248,ta,['ta']
6249,no,['no']
6250,iney,['iney']
6251,rume,['rume']
6252,ta,['ta']
6253,presidentenge-l-e,"['presidente','-nge','-l'e']"
6254,rume,['rume']
6255,ta,['ta']
6256,igual,['igual']
6257,malukakefiiñ,"['malu','-ka','-ke','-fi','-iñ']"
6258,pienew,"['pi','-e','-n','-ew']"
6259,nawputulu,"['naw','-pu','-tu','-lu']"
6260,iñche,['iñche']
6261,ka,['ka']
6262,malukangen,"['malu','-ka','-nge','-n']"
6263,malukañmangen,"['malu','-ka','-ñma','-nge','-n']"
6264,tañi,"['ta','-ñi']"
6265,yenieel,"['ye','-nie','-el']"
6266,tañi,"['ta','-ñi']"
6267,weshakelu,['weshakelu']
6268,chem,['chem']
6269,yenieel,"['ye','-nie','-el']"
6270,iñche,['iñche']
6271,feychi,"['fey','-chi']"
6272,pañilwe,['pañilwe']
6273,kimkerkey,"['kim','-ke','-rke','-y']"
6274,yeniengen,"['ye','-nie','-nge','-n']"
6275,acero,['acero']
6276,piy,"['pi','-y']"
6277,wirarkerkey,"['wira','-rke','-rke','-y']"
6278,kiñe,['kiñe']
6279,pichi,['pichi']
6280,pitu,['pitu']
6281,ta,['ta']
6282,wirarkey,"['wira','-rke','-y']"
6283,ta,['ta']
6284,yenielu,"['ye','-nie','-lu']"
6285,che,['che']
6286,yeniele,"['ye','-nie','-l'e']"
6287,chem,['chem']
6288,rume,['rume']
6289,ta,['ta']
6290,entuñmangekey,"['entu','-ñma','-nge','-ke','-y']"
6291,muntuñmangekey,"['muntu','-ñma','-nge','-ke','-y']"
6292,rumekelay,"['rume','-ke','-la','-y']"
6293,feychi,"['fey','-chi']"
6294,feymew,['feymew']
6295,wula,['wula']
6296,puwün,"['puw','-ün']"
6297,konpun,"['kon','-pu','-n']"
6298,puran,"['pura','-n']"
6299,chi,['chi']
6300,pañilwe,['pañilwe']
6301,üñüm,['üñüm']
6302,mew,['mew']
6303,Rupay,"['rupa','-y']"
6304,kiñe,['kiñe']
6305,hora,['hora']
6306,peno,['peno']
6307,fey,['fey']
6308,ta,['ta']
6309,tripay,"['tripa','-y']"
6310,tripay,"['tripa','-y']"
6311,tripay,"['tripa','-y']"
6312,tripay,"['tripa','-y']"
6313,tripay,"['tripa','-y']"
6314,awtu,['awtu']
6315,reke,['reke']
6316,repente,['repente']
6317,wenu,['wenu']
6318,purarumey,"['pura','-rume','-y']"
6319,wenu,['wenu']
6320,purarumey,"['pura','-rume','-y']"
6321,puray,"['pura','-y']"
6322,puray,"['pura','-y']"
6323,puray,"['pura','-y']"
6324,iñche,['iñche']
6325,kom,['kom']
6326,püle,['püle']
6327,adkintumeken,"['adkintu','-meke','-n']"
6328,pefin,"['pe','-fi','-n']"
6329,pütrün,['pütrün']
6330,ruka,['ruka']
6331,Santiago,['santiago']
6332,ruka,['ruka']
6333,kom,['kom']
6334,püle,['püle']
6335,doy,['doy']
6336,wenu,['wenu']
6337,püle,['püle']
6338,doy,['doy']
6339,pepelayan,"['pe','-pe','-la','-ya','-n']"
6340,ruka,['ruka']
6341,pin,"['pi','-n']"
6342,femlan,"['fem','-la','-n']"
6343,doy,['doy']
6344,puralu,"['pura','-lu']"
6345,trukur,['trukur']
6346,nagi,"['nag','-i']"
6347,ta,['ta']
6348,mapu,['mapu']
6349,trukur,['trukur']
6350,nagi,"['nag','-i']"
6351,mapu,['mapu']
6352,pengelay,"['pe','-nge','-la','-y']"
6353,ta,['ta']
6354,ruka,['ruka']
6355,re,['re']
6356,trukur,['trukur']
6357,müten,['müten']
6358,pen,"['pe','-n']"
6359,chumngechi,['chumngechi']
6360,mülekey,"['müle','-ke','-y']"
6361,kal,['kal']
6362,ufisa,['ufisa']
6363,lig,['lig']
6364,kal,['kal']
6365,ufisa,['ufisa']
6366,feley,"['fele','-y']"
6367,ta,['ta']
6368,mapu,['mapu']
6369,chem,['chem']
6370,no,['no']
6371,rume,['rume']
6372,pelan,"['pe','-la','-n']"
6373,adkintun,"['adkintu','-n']"
6374,feychi,"['fey','-chi']"
6375,adkintuwe,"['adkintu','-we']"
6376,mew,['mew']
6377,pelontuwe,"['pelon','-tu','-we']"
6378,mew,['mew']
6379,fey,['fey']
6380,nagadkintun,"['nag','-adkintu','-n']"
6381,nageltu,"['nag','-el','-tu']"
6382,mapu,['mapu']
6383,utrufnagrumele,"['utruf','-nag','-rume','-l'e']"
6384,tüfachi,"['tüfa','-chi']"
6385,pañilwe,['pañilwe']
6386,üñüm,['üñüm']
6387,kom,['kom']
6388,layafuiñ,"['la','-ya','-fu','-iñ']"
6389,müna,['müna']
6390,weda,['weda']
6391,chumngelu,['chumngelu']
6392,chi,['chi']
6393,küpan,"['küpa','-n']"
6394,tüfachi,"['tüfa','-chi']"
6395,pañilwe,['pañilwe']
6396,üñüm,['üñüm']
6397,mew,['mew']
6398,pin,"['pi','-n']"
6399,tañi,"['ta','-ñi']"
6400,rakiduam,['rakiduam']
6401,fey,['fey']
6402,tüfamew,"['tüfa','-mew']"
6403,ruf,['ruf']
6404,layafun,"['la','-ya','-fu','-n']"
6405,ta,['ta']
6406,trananagrume-l-e,"['trana','-nag','-rume','-l'e']"
6407,amuley,"['amu','-le','-y']"
6408,amuley,"['amu','-le','-y']"
6409,pilerpuy,"['pi','-le','-rpu','-y']"
6410,müten,['müten']
6411,ta,['ta']
6412,ti,['ti']
6413,pañilwe,['pañilwe']
6414,üñüm,['üñüm']
6415,pütrün,['pütrün']
6416,che,['che']
6417,amuley,"['amu','-le','-y']"
6418,feymew,['feymew']
6419,pütrün,['pütrün']
6420,che,['che']
6421,yekerkey,"['ye','-ke','-rke','-y']"
6422,feymew,['feymew']
6423,welle-welle-tuy,"['welle-welle','-tu','-y']"
6424,ñi,['ñi']
6425,longko,['longko']
6426,ka,['ka']
6427,newen,['newen']
6428,mülerkey,"['müle','-rke','-y']"
6429,ta,['ta']
6430,wenu,['wenu']
6431,ka,['ka']
6432,kuruf,['kuruf']
6433,fentren,['fentren']
6434,kuruf,['kuruf']
6435,feychi,"['fey','-chi']"
6436,rupalu,"['rupa','-lu']"
6437,rumelu,"['rume','-lu']"
6438,feychi,"['fey','-chi']"
6439,kuruf,['kuruf']
6440,mew,['mew']
6441,chew,['chew']
6442,ñi,['ñi']
6443,mülen,"['müle','-n']"
6444,fentren,['fentren']
6445,kuruf,['kuruf']
6446,wallowallotuy,"['wallo-wallo','-tu','-y']"
6447,ta,['ta']
6448,ti,['ti']
6449,pañilwe,['pañilwe']
6450,üñüm,['üñüm']
6451,llikan,"['llika','-n']"
6452,pichiñ,['pichiñ']
6453,utrufnagrumele,"['utruf','-nag','-rume','-l'e']"
6454,tüfachi,"['tüfa','-chi']"
6455,pañilwe,['pañilwe']
6456,üñüm,['üñüm']
6457,chumafuiñ,"['chum','-a','-fu','-iñ']"
6458,chi,['chi']
6459,kom,['kom']
6460,lapelayafuiñ,"['la','-pe','-la','-ya','-fu','-iñ']"
6461,pin,"['pi','-n']"
6462,wenu,['wenu']
6463,dew,['dew']
6464,felen,"['fele','-n']"
6465,tüfa,['tüfa']
6466,chumafun,"['chum','-a','-fu','-n']"
6467,kay,['kay']
6468,pin,"['pi','-n']"
6469,feymew,['feymew']
6470,kiñe,['kiñe']
6471,hora,['hora']
6472,peno,['peno']
6473,epu,['epu']
6474,hora,['hora']
6475,peno,['peno']
6476,kimwetulan,"['kim','-we','-tu','-la','-n']"
6477,petu,['petu']
6478,welu,['welu']
6479,fey,['fey']
6480,puwi,"['puw','-i']"
6481,ta,['ta']
6482,Peru,['Peru']
6483,ñochi-kechi,"['ñochi','-kechi']"
6484,nagi,"['nag','-i']"
6485,ñochikechi,"['ñochi','-kechi']"
6486,nagi,"['nag','-i']"
6487,wallñmatuy,"['wall','-ñma','-tu','-y']"
6488,lafken,['lafken']
6489,ka,['ka']
6490,fentren,['fentren']
6491,ko,['ko']
6492,fey,['fey']
6493,tüfa,['tüfa']
6494,mew,['mew']
6495,amurumenole,"['amu','-rume','-no','-l'e']"
6496,chi,['chi']
6497,motor,['motor']
6498,trananagaiñ,"['trana','-nag','-a','-iñ']"
6499,tüfa,['tüfa']
6500,mew,['mew']
6501,ñamkonafuiñ,"['ñam','-kon','-a','-fu','-iñ']"
6502,ko,['ko']
6503,mew,['mew']
6504,ka,['ka']
6505,pin,"['pi','-n']"
6506,tañi,"['ta','-ñi']"
6507,rakiduam,['rakiduam']
6508,feymew,['feymew']
6509,nagpuy,"['nag','-pu','-y']"
6510,nawpulu,"['naw','-pu','-lu']"
6511,iñche,['iñche']
6512,welleley,"['welle','-le','-y']"
6513,ñi,['ñi']
6514,longko,['longko']
6515,kimlan,"['kim','-la','-n']"
6516,chew,['chew']
6517,ñi,['ñi']
6518,puwün,"['puw','-ün']"
6519,chew,['chew']
6520,tañi,"['ta','-ñi']"
6521,nawpun,"['naw','-pu','-n']"
6522,feymew,['feymew']
6523,nawpulu,"['naw','-pu','-lu']"
6524,iñche,['iñche']
6525,fillke,"['fill','-ke']"
6526,ad,['ad']
6527,che,['che']
6528,pen,"['pe','-n']"
6529,kiñeke,"['kiñe','-ke']"
6530,fey,['fey']
6531,engün,['engün']
6532,chumngelu,['chumngelu']
6533,amta,"['am','-t','-a']"
6534,ramtun,"['ramtu','-n']"
6535,wüne,['wüne']
6536,puwlu,"['puw','-lu']"
6537,iñche,['iñche']
6538,fey,['fey']
6539,kiñe,['kiñe']
6540,fandera,['fandera']
6541,mew,['mew']
6542,perumen,"['pe','-rume','-n']"
6543,purapulu,"['pura','-pu','-lu']"
6544,dew,['dew']
6545,mapu,['mapu']
6546,mew,['mew']
6547,kiñe,['kiñe']
6548,trokiñ,['trokiñ']
6549,che,['che']
6550,pütrün,['pütrün']
6551,che,['che']
6552,fandera,['fandera']
6553,reke,['reke']
6554,kiñe,['kiñe']
6555,pañu,['pañu']
6556,mew,['mew']
6557,kiñe,['kiñe']
6558,papel,['papel']
6559,mew,['mew']
6560,kiñeke,"['kiñe','-ke']"
6561,tukuley,"['tuku','-le','-y']"
6562,ñi,['ñi']
6563,üy,['üy']
6564,witra-n-pura-m-i,"['witra','-n-pura','-m','-i']"
6565,kiñe,['kiñe']
6566,mamüll,['mamüll']
6567,mew,['mew']
6568,engün,['engün']
6569,feymew,['feymew']
6570,feypiy,"['fey','-pi','-y']"
6571,kiñe,['kiñe']
6572,üytungen,"['üy','-tu','-nge','-n']"
6573,iñche,['iñche']
6574,ñi,['ñi']
6575,üy,['üy']
6576,chumngechi,['chumngechi']
6577,kimenew,"['kim','-e','-n','-ew']"
6578,tüfa,['tüfa']
6579,engün,['engün']
6580,pin,"['pi','-n']"
6581,tañi,"['ta','-ñi']"
6582,rakiduam,['rakiduam']
6583,mew,['mew']
6584,ka,['ka']
6585,mapu,['mapu']
6586,che,['che']
6587,kimenew,"['kim','-e','-n','-ew']"
6588,ñi,['ñi']
6589,üy,['üy']
6590,feymew,['feymew']
6591,feypiy,"['fey','-pi','-y']"
6592,Hector,['Hector']
6593,Mariano,['Mariano']
6594,Lider,['lider']
6595,mapuche,['mapuche']
6596,kintupefiiñ,"['kintu','-pe','-fi','-iñ']"
6597,piy,"['pi','-y']"
6598,fey,['fey']
6599,pefin,"['pe','-fi','-n']"
6600,chi,['chi']
6601,papel,['papel']
6602,mew,['mew']
6603,kiñe,['kiñe']
6604,fütra,['fütra']
6605,papel,['papel']
6606,mew,['mew']
6607,aaa,['aaa']
6608,chumngechi,['chumngechi']
6609,anay,['anay']
6610,tüfachi,"['tüfa','-chi']"
6611,dungu,['dungu']
6612,kimenew,"['kim','-e','-n','-ew']"
6613,no,['no']
6614,am,['am']
6615,chi,['chi']
6616,pin,"['pi','-n']"
6617,tañi,"['ta','-ñi']"
6618,rakiduam,['rakiduam']
6619,mew,['mew']
6620,feymew,['feymew']
6621,yepaenew,"['ye','-pa','-e','-n','-ew']"
6622,chi,['chi']
6623,che,['che']
6624,ñi,['ñi']
6625,yeaetew,"['ye','-a','-e','-t','-ew']"
6626,feychi,"['fey','-chi']"
6627,unifersidad,['unifersidad']
6628,mew,['mew']
6629,ka,['ka']
6630,ad,['ad']
6631,nieyngün,"['nie','-y','-ngün']"
6632,mapuchekechiley,"['mapuche','-kechi','-le','-y']"
6633,ñi,['ñi']
6634,ad,['ad']
6635,engün,['engün']
6636,welu,['welu']
6637,mapudungulay,"['mapudungu','-la','-y']"
6638,engün,['engün']
6639,tüfa,['tüfa']
6640,mew,['mew']
6641,ta,['ta']
6642,mapuchekechiley,"['mapuche','-kechi','-le','-y']"
6643,chi,['chi']
6644,che,['che']
6645,ñi,['ñi']
6646,ad,['ad']
6647,ka,['ka']
6648,pin,"['pi','-n']"
6649,wingkakechilelay,"['wingka','-kechi','-le','-la','-y']"
6650,engün,['engün']
6651,kurü,['kurü']
6652,che,['che']
6653,kiñeke,"['kiñe','-ke']"
6654,ñi,['ñi']
6655,foro,['foro']
6656,niey,"['nie','-y']"
6657,kiñeke,"['kiñe','-ke']"
6658,kiñe,['kiñe']
6659,pañilwe,['pañilwe']
6660,reke,['reke']
6661,ka,['ka']
6662,foro,['foro']
6663,nieyngün,"['nie','-y','-ngün']"
6664,chumngechi,['chumngechi']
6665,che,['che']
6666,am,['am']
6667,chi,['chi']
6668,pin,"['pi','-n']"
6669,feymew,['feymew']
6670,yengen,"['ye','-nge','-n']"
6671,kiñe,['kiñe']
6672,unifersidad,['unifersidad']
6673,mew,['mew']
6674,San,['San']
6675,Marcos,['Marcos']
6676,pingey,"['pi','-nge','-y']"
6677,chi,['chi']
6678,unifersidad,['unifersidad']
6679,feychi,"['fey','-chi']"
6680,kimelwe,"['kimel','-we']"
6681,ruka,['ruka']
6682,pepufin,"['pe','-pu','-fi','-n']"
6683,rume,['rume']
6684,wedalkaley,"['weda','-l','-ka','-le','-y']"
6685,chi,['chi']
6686,ruka,['ruka']
6687,niekulliñwe,"['nie','-kulliñ','-we']"
6688,reke,['reke']
6689,kechiley,"['kechi','-le','-y']"
6690,chew,['chew']
6691,ñi,['ñi']
6692,müleken,"['müle','-ke','-n']"
6693,kulliñ,['kulliñ']
6694,feley,"['fele','-y']"
6695,chumngechi,['chumngechi']
6696,universidad,['universidad']
6697,müna,['müna']
6698,pobreleyngün,"['pobre','-le','-y','-ngün']"
6699,am,['am']
6700,chi,['chi']
6701,tüfa,['tüfa']
6702,unifersidad,['unifersidad']
6703,ta,['ta']
6704,ti,['ti']
6705,pingen,"['pi','-nge','-n']"
6706,füta,['füta']
6707,kimelwe,"['kimel','-we']"
6708,ruka,['ruka']
6709,ta,['ta']
6710,ti,['ti']
6711,doy,['doy']
6712,wünenküley,"['wüne','-n','-küle','-y']"
6713,tüfachi,"['tüfa','-chi']"
6714,unifersidad,['unifersidad']
6715,kom,['kom']
6716,unifersidad,['unifersidad']
6717,reke,['reke']
6718,pingen,"['pi','-nge','-n']"
6719,tañi,"['ta','-ñi']"
6720,ramtulu,"['ramtu','-lu']"
6721,iñche,['iñche']
6722,feymew,['feymew']
6723,müley,"['müle','-y']"
6724,ka,['ka']
6725,niewe,"['nie','-we']"
6726,rayen,['rayen']
6727,flor,['flor']
6728,müley,"['müle','-y']"
6729,metawe,['metawe']
6730,miñche,['miñche']
6731,metawe,['metawe']
6732,müley,"['müle','-y']"
6733,kiñe,['kiñe']
6734,dungu,['dungu']
6735,kechu,['kechu']
6736,pataka,['pataka']
6737,tripantü,['tripantü']
6738,niey,"['nie','-y']"
6739,feychi,"['fey','-chi']"
6740,metawe,['metawe']
6741,pienew,"['pi','-e','-n','-ew']"
6742,chi,['chi']
6743,yenieetew,"['ye','-nie','-e','-t','-ew']"
6744,nütramkaenew,"['nütramka','-e','-n','-ew']"
6745,tüfachi,"['tüfa','-chi']"
6746,unifersidad,['unifersidad']
6747,niey,"['nie','-y']"
6748,ta,['ta']
6749,kechu,['kechu']
6750,pataka,['pataka']
6751,tripantü,['tripantü']
6752,pütrün,['pütrün']
6753,tripantü,['tripantü']
6754,akulu,"['aku','-lu']"
6755,ta,['ta']
6756,ti,['ti']
6757,pu,['pu']
6758,wingka,['wingka']
6759,ta,['ta']
6760,fey,['fey']
6761,ta,['ta']
6762,dewmapuyngün,"['dewma','-pu','-y','-ngün']"
6763,ta,['ta']
6764,ti,['ti']
6765,pienew,"['pi','-e','-n','-ew']"
6766,feyngey,"['fey','-nge','-y']"
6767,am,['am']
6768,chi,['chi']
6769,may,['may']
6770,feymew,['feymew']
6771,wula,['wula']
6772,falin,"['fali','-n']"
6773,tufin,"['tu','-fi','-n']"
6774,chi,['chi']
6775,unifersidad,['unifersidad']
6776,kimnolu,"['kim','-no','-lu']"
6777,am,['am']
6778,iñche,['iñche']
6779,chi,['chi']
6780,piam,['piam']
6781,pinolu,"['pi','-no','-lu']"
6782,am,['am']
6783,ñi,['ñi']
6784,tunten,['tunten']
6785,tripantü,['tripantü']
6786,nien,"['nie','-n']"
6787,ta,['ta']
6788,femngechi,['femngechi']
6789,rakiduamün,"['rakiduam','-ün']"
6790,welu,['welu']
6791,kimlu,"['kim','-lu']"
6792,iñche,['iñche']
6793,müna,['müna']
6794,amatufin,"['amatu','-fi','-n']"
6795,ooo,"['o','-o','-o']"
6796,iñche,['iñche']
6797,kimpan,"['kim','-pa','-n']"
6798,tüfachi,"['tüfa','-chi']"
6799,fütra,['fütra']
6800,kimelwe,"['kimel','-we']"
6801,ruka,['ruka']
6802,fentren,['fentren']
6803,kuyfi,['kuyfi']
6804,ñi,['ñi']
6805,niey,"['nie','-y']"
6806,feychi,"['fey','-chi']"
6807,chem,['chem']
6808,tañi,"['ta','-ñi']"
6809,orkon,['orkon']
6810,niey,"['nie','-y']"
6811,ta,['ta']
6812,mamüllngelay,"['mamüll','-nge','-la','-y']"
6813,fotrangey,"['fotra','-nge','-y']"
6814,fotra,['fotra']
6815,fotra,['fotra']
6816,mew,['mew']
6817,munuluküley,"['munu','-lu','-küle','-y']"
6818,ruparumele,"['rupa','-rume','-l'e']"
6819,kiñe,['kiñe']
6820,fütra,['fütra']
6821,neyen,['neyen']
6822,tüfa,['tüfa']
6823,ta,['ta']
6824,utrufnagafuy,"['utruf','-nag','-a','-fu','-y']"
6825,pin,"['pi','-n']"
6826,tañi,"['ta','-ñi']"
6827,rakiduam,['rakiduam']
6828,mew,['mew']
6829,iñchiñ,['iñchiñ']
6830,dew,['dew']
6831,rupalu,"['rupa','-lu']"
6832,tüfachi,"['tüfa','-chi']"
6833,pais,['pais']
6834,mew,['mew']
6835,kiñe,['kiñe']
6836,fütra,['fütra']
6837,neyen,['neyen']
6838,we,['we']
6839,rupalu,"['rupa','-lu']"
6840,neyen,['neyen']
6841,taiñ,"['ta','-iñ']"
6842,che,['che']
6843,tamün,"['ta','-mün']"
6844,ta,['ta']
6845,feychi,"['fey','-chi']"
6846,pais,['pais']
6847,mew,['mew']
6848,fey,['fey']
6849,ta,['ta']
6850,longkontukuniefin,"['longko','-tuku','-nie','-fi','-n']"
6851,llikalen,"['llika','-le','-n']"
6852,reke,['reke']
6853,taiñ,"['ta','-iñ']"
6854,mülerumeael,"['müle','-rume','-a','-el']"
6855,ta,['ta']
6856,neyen,['neyen']
6857,mülele,"['müle','-l'e']"
6858,neyen,['neyen']
6859,mülerumele,"['müle','-rume','-l'e']"
6860,neyen,['neyen']
6861,tüfachi,"['tüfa','-chi']"
6862,Peru,['Peru']
6863,mew,['mew']
6864,utrufnagay,"['utruf','-nag','-a','-y']"
6865,tüfachi,"['tüfa','-chi']"
6866,ruka,['ruka']
6867,re,['re']
6868,fotra,['fotra']
6869,ruka,['ruka']
6870,feymew,['feymew']
6871,chillkatupuiñ,"['chillkatu','-pu','-iñ']"
6872,pepun,"['pe','-pu','-n']"
6873,ka,['ka']
6874,che,['che']
6875,akuy,"['aku','-y']"
6876,fillke,"['fill','-ke']"
6877,pais,['pais']
6878,che,['che']
6879,anümchengelu,"['anüm','-che','-nge','-lu']"
6880,indigenangelu,"['indigena','-nge','-lu']"
6881,fillke,"['fill','-ke']"
6882,dungu,['dungu']
6883,fillke,"['fill','-ke']"
6884,nütram,['nütram']
6885,akuley,"['aku','-le','-y']"
6886,engün,['engün']
6887,fillke,"['fill','-ke']"
6888,ad,['ad']
6889,nieyngün,"['nie','-y','-ngün']"
6890,ka,['ka']
6891,fey,['fey']
6892,dunguliñ,"['dungu','-l','-iñ']"
6893,iñchiñ,['iñchiñ']
6894,taiñ,"['ta','-iñ']"
6895,dungun,"['dungu','-n']"
6896,mew,['mew']
6897,taiñ,"['ta','-iñ']"
6898,anümche,"['anüm','-che']"
6899,dungun,"['dungu','-n']"
6900,mew,['mew']
6901,kimwlayafuiñ,"['kim','-w','-la','-ya','-fu','-iñ']"
6902,indigenangey,"['indigena','-nge','-y']"
6903,welu,['welu']
6904,ka,['ka']
6905,kewün,['kewün']
6906,kimniey,"['kim','-nie','-y']"
6907,ka,['ka']
6908,dungu,['dungu']
6909,nieyngün,"['nie','-y','-ngün']"
6910,feymew,['feymew']
6911,inakaramtun,"['ina','-ka','-ramtu','-n']"
6912,fentren,['fentren']
6913,nütramkan,"['nütramka','-n']"
6914,ramtun,"['ramtu','-n']"
6915,chumngechiley,"['chumngechi','-le','-y']"
6916,tamun,"['ta','-mun']"
6917,mongen,['mongen']
6918,uyew,['uyew']
6919,chumngechiley,"['chumngechi','-le','-y']"
6920,tami,"['ta','-mi']"
6921,mongen,['mongen']
6922,tamun,"['ta','-mun']"
6923,pais,['pais']
6924,mew,['mew']
6925,dungukeymün,"['dungu','-ke','-ymün']"
6926,tamun,"['ta','-mun']"
6927,kewün,['kewün']
6928,tamun,"['ta','-mun']"
6929,anüm,['anüm']
6930,dungun,"['dungu','-n']"
6931,pifin,"['pi','-fi','-n']"
6932,kiñeke,"['kiñe','-ke']"
6933,feypiy,"['fey','-pi','-y']"
6934,femlaiñ,"['fem','-la','-iñ']"
6935,ka,['ka']
6936,wecheke,"['weche','-ke']"
6937,che,['che']
6938,ta,['ta']
6939,dunguwelay,"['dungu','-we','-la','-y']"
6940,füchake,"['fücha','-ke']"
6941,che,['che']
6942,müten,['müten']
6943,ta,['ta']
6944,dungukey,"['dungu','-ke','-y']"
6945,iñche,['iñche']
6946,tañi,"['ta','-ñi']"
6947,kuku,['kuku']
6948,tañi,"['ta','-ñi']"
6949,chuchu,['chuchu']
6950,ta,['ta']
6951,kimelenew,"['kimel','-e','-n','-ew']"
6952,tüfachi,"['tüfa','-chi']"
6953,dungu,['dungu']
6954,tañi,"['ta','-ñi']"
6955,dungu,['dungu']
6956,tañi,"['ta','-ñi']"
6957,ñuke,['ñuke']
6958,ta,['ta']
6959,kimlay,"['kim','-la','-y']"
6960,tüfachi,"['tüfa','-chi']"
6961,dungu,['dungu']
6962,piy,"['pi','-y']"
6963,ta,['ta']
6964,kiñeke,"['kiñe','-ke']"
6965,feymew,['feymew']
6966,rakiduamün,"['rakiduam','-ün']"
6967,iñchiñ,['iñchiñ']
6968,reke,['reke']
6969,felerkey,"['fele','-rke','-y']"
6970,ta,['ta']
6971,ti,['ti']
6972,ka,['ka']
6973,ramtufin,"['ramtu','-fi','-n']"
6974,chumley,"['chum','-le','-y']"
6975,ta,['ta']
6976,pu,['pu']
6977,Estado,['estado']
6978,kellumekeeymew,"['kellu','-meke','-e','-ym','-ew']"
6979,kay,['kay']
6980,kellulaeymew,"['kellu','-la','-e','-ym','-ew']"
6981,weñche,['weñche']
6982,kellunieeymew,"['kellu','-nie','-e','-ym','-ew']"
6983,müten,['müten']
6984,ka,['ka']
6985,feypin,"['fey','-pi','-n']"
6986,welu,['welu']
6987,kiñe,['kiñe']
6988,dungu,['dungu']
6989,feypian,"['fey','-pi','-a','-n']"
6990,kiñe,['kiñe']
6991,fütra,['fütra']
6992,rüpü,['rüpü']
6993,reke,['reke']
6994,tranaley,"['trana','-le','-y']"
6995,tüfachi,"['tüfa','-chi']"
6996,mapu,['mapu']
6997,mew,['mew']
6998,feyentun,"['feyentu','-n']"
6999,anümche,"['anüm','-che']"
7000,feyentun,"['feyentu','-n']"
7001,mapuche,['mapuche']
7002,feyentun,"['feyentu','-n']"
7003,indigena,['indigena']
7004,feyentun,"['feyentu','-n']"
7005,kom,['kom']
7006,femngechi,['femngechi']
7007,ad,['ad']
7008,niey,"['nie','-y']"
7009,fey,['fey']
7010,müten,['müten']
7011,ta,['ta']
7012,pichi,['pichi']
7013,truriñ,"['trur','-iñ']"
7014,taiñ,"['ta','-iñ']"
7015,dungu,['dungu']
7016,feyentuy,"['feyentu','-y']"
7017,tañi,"['ta','-ñi']"
7018,ñuke,['ñuke']
7019,mapu,['mapu']
7020,feyentuy,"['feyentu','-y']"
7021,tañi,"['ta','-ñi']"
7022,feypiael,"['fey','-pi','-a','-el']"
7023,kom,['kom']
7024,wenuyefiiñ,"['wenu','-ye','-fi','-iñ']"
7025,tüfa,['tüfa']
7026,peñiyefiiñ,"['peñi','-ye','-fi','-iñ']"
7027,anümka,['anümka']
7028,pingün,"['pi','-ngün']"
7029,tañi,"['ta','-ñi']"
7030,nütramkan,"['nütramka','-n']"
7031,engün,['engün']
7032,feymew,['feymew']
7033,ta,['ta']
7034,iñche,['iñche']
7035,ta,['ta']
7036,iñchiñ,['iñchiñ']
7037,reke,['reke']
7038,ta,['ta']
7039,felerkey,"['fele','-rke','-y']"
7040,ta,['ta']
7041,ti,['ti']
7042,pin,"['pi','-n']"
7043,rume,['rume']
7044,yamfiy,"['yam','-fi','-y']"
7045,ta,['ta']
7046,anümka,['anümka']
7047,engün,['engün']
7048,rume,['rume']
7049,yamfiy,"['yam','-fi','-y']"
7050,ta,['ta']
7051,mülelu,"['müle','-lu']"
7052,tüfachi,"['tüfa','-chi']"
7053,mapu,['mapu']
7054,mew,['mew']
7055,feymew,['feymew']
7056,kiñe,['kiñe']
7057,akuy,"['aku','-y']"
7058,kiñe,['kiñe']
7059,wentru,['wentru']
7060,akuy,"['aku','-y']"
7061,fey,['fey']
7062,ti,['ti']
7063,pu,['pu']
7064,sañwe,['sañwe']
7065,taiñ,"['ta','-iñ']"
7066,peñi,['peñi']
7067,ta,['ta']
7068,ti,['ti']
7069,piy,"['pi','-y']"
7070,chem,['chem']
7071,piy,"['pi','-y']"
7072,am,['am']
7073,ta,['ta']
7074,ta,['ta']
7075,ti,['ti']
7076,weda,['weda']
7077,wentru,['wentru']
7078,pin,"['pi','-n']"
7079,tañi,"['ta','-ñi']"
7080,rakiduam,['rakiduam']
7081,mew,['mew']
7082,feymew,['feymew']
7083,akulu,"['aku','-lu']"
7084,rangi,['rangi']
7085,antü,['antü']
7086,yafutuael,"['yafutu','-a','-el']"
7087,anuleiñ,"['anu','-le','-iñ']"
7088,mesa,['mesa']
7089,mew,['mew']
7090,feymew,['feymew']
7091,feypin,"['fey','-pi','-n']"
7092,iñche,['iñche']
7093,ilo,['ilo']
7094,sanchu,['sanchu']
7095,elungeiñ,"['elu','-nge','-iñ']"
7096,kankan,['kankan']
7097,elungeiñ,"['elu','-nge','-iñ']"
7098,iñche,['iñche']
7099,ñi,['ñi']
7100,ayekan,"['ayeka','-n']"
7101,mew,['mew']
7102,pin,"['pi','-n']"
7103,müna,['müna']
