GLOTTOCODE;Name;ISOCODE
taba1268;Tabaa Zapotec;zat
taba1269;Tabancal;
taba1270;Tabar linkage;
taba1271;Tabaiara-Tobajara;
taba1272;Tabarog;
tabe1238;Tabehua;
tabl1242;Tableng;
tabl1243;Tabla;tnm
tabo1240;Taboro;
tabo1241;Tabo;knv
tabr1242;Tabriz;
tabr1243;Tabriak;tzx
tabu1242;Tabu;
tabu1243;Tabulahan;
taca1255;Tacanan;
taca1256;Tacana;tna
taca1257;Tacahua-Yolotepec Mixtec;xtt
taca1258;Tacanec;mtz
tach1241;Tachoni (Bukusu);
tach1242;Tachoni;lts
tach1249;Chaouia of the Aures;shy
tach1250;Tachelhit;shi
tacu1234;Tacunyape;
tada1238;Tadaksahak;dsq
tadg1238;Tadghaq;
tadh1238;Tadha;
tadh1242;Tadhaq;
tado1245;Tado (Benin);
tado1246;Tado;
tado1247;Tado (Ledo Kaili);
tady1237;Tadyawan;tdy
taee1237;Tae';rob
taem1237;Taemi;
taen1234;Taensa;
tafi1243;Tafi;tcd
tafi1244;Tafire;
tafo1238;Tafota Baruga;
tafr1239;Tafresh;
tafw1239;Tafwap;
taga1264;Tagaur;
taga1265;Tagau;
taga1266;Tagara;
taga1267;Tagalisa;
taga1268;Tagakaulu Kalagan;klg
taga1269;Tagalog-Filipino;
taga1270;Tagalog;tgl
taga1271;Tagakawanan;
taga1272;Tagabawa;bgs
taga1273;Tagal Murut;mvv
taga1274;Tagal;
taga1278;Ouargli;oua
taga1279;Tagalaka;tgz
taga1280;Tagalogic;
tagb1255;Tagbu;tbm
tagb1256;Tagbari;
tagb1257;Tagboussikan;
tagb1258;Tagbanwa;tbw
tagb1262;Tagbana-Jimini;
tagb1263;Tagbana Sud;
tagb1264;Tagbu-Sere;
tagd1238;Tagdal;tda
tagh1234;Taghzut;
tagi1240;Tagish;tgx
tagi1241;Tagin;tgj
tago1246;Tagoi;tag
tago1247;Tagota;
tagw1240;Tagwana Senoufo;tgw
taha1240;Tahamba;
taha1241;Tahaggart Tamahaq;thv
tahi1242;Tahitian;tah
tahi1243;Tahitian-based pidgin;
tahi1244;Tahitian-Austral;
tahl1238;Nahanni;
tahl1239;Tahltan;tht
tahu1239;Tahuta;
taia1239;Taiap;gpn
taib1240;Taibei Mandarin;
taib1241;Tai Boko;
taib1242;Taibei Hokkien;
taid1247;Tai Dam;blt
taid1248;Tai Do-Mene-Yo;tyj
taid1249;Tai Daeng-Meuay;tyr
taid1250;Tai Dón;twh
taid1252;Tai Do;
taid1253;Tai Daeng;
taig1245;Taigi;
taig1246;Taigao;
taih1244;Taihu;
taih1245;Tai Pao (Retired);thc
taih1246;Tai Hongjin;tiz
taii1241;Tai;taw
taik1252;Tai-Kana;
taik1253;Taikaku;
taik1254;Taikat-Awyi;
taik1255;Taikat;aos
taik1256;Tai-Kadai;
tail1246;Muak;tlq
tail1247;Tai Long;thi
tail1248;Tai Laing;tjl
taim1248;Taimuri;
taim1249;Taimani;
taim1250;Tai Mène;tmp
taim1251;Tai Mao;
taim1252;Taimyr Pidgin Russian;
taim1254;Tai Muong;
tain1241;Tainan;
tain1252;Tai Nüa;tdd
tain1253;Tainae;ago
tain1254;Taino;tnq
tain1255;Tainae-Akoye;
tain1256;Taino of Haiti;
tain1257;Taino of Cuba;
taio1240;Taiof;
taip1235;Taipei;
taip1249;Tai Pong;
taip1250;Tai Pao;tpo
tair1256;Tairuma;uar
tair1260;Tairora;
tait1247;Cushitic Taita;
tait1248;Tai Thanh;tmm
tait1249;Taita-Sagalla;
tait1250;Taita;dav
tait1251;Tait;
taiv1237;Taivoan;tvx
taiw1241;Taiwan Sign Language;tss
taiw1246;Tai Wang;
taiw1247;Taiwano;
taiy1241;Taiyanghe;
taiy1242;Tai Ya;cuu
taiy1243;Taiyuan;
taiz1238;Taizhou;
taiz1242;Ta'izzi-Adeni Arabic;acq
taiz1243;Ta'izzi;
taje1237;Taje;pee
taji1245;Tajik;tgk
taji1246;Tajio;tdj
taji1247;Tajima;
taji1248;Tajiki Arabic;abh
taji1250;Tajikic;
taji1251;Tajik Sign Language;
taju1238;Tajuasohn;tja
taka1239;Takama;
taka1260;Takari;
taka1261;Takale;
taka1262;Takawa-Béngoro;
taka1263;Takaya;
taka1264;Takamanda;
taka1265;Takazze-Setiit;
taka1266;Takapan;
taka1267;Takanik-Chamik;
taka1268;Takanik;
taka1269;Takas;
takb1238;Tak Bai;
take1255;Takestani;tks
take1256;Taketomi;
take1257;Takelma;tkm
taki1248;Takia;tbc
taki1249;Takimpo;
taki1251;Takivatan;
taki1252;Takibakha;
taki1253;Takituduh;
tako1237;Takbanuaz;
takp1245;Messeni;
takp1246;Takpa (Retired);tkk
taku1254;Takua;tkz
taku1255;Takum (Kpan);
taku1256;Takum;
taku1257;Takuu;nho
taku1258;Takuuic;
takw1238;Takwane;tke
tala1278;Tala (Vietnam);
tala1279;Telengit;
tala1281;Talahundra;
tala1282;Talassa;
tala1284;Tala'ai;
tala1285;Talaud;tld
tala1286;Tala Ingod;
tala1287;Talantang;
tala1288;Tala'i;
tala1295;Tala;tak
tala1296;Tala-Sho-Zangwal;
tala1297;Talae;
tale1239;Tale;
tale1240;Taleqan-Karaj;
tali1257;Talieng;tdf
tali1258;Talinga-Bwisi;tlj
tali1259;Talise;tlr
tali1260;Talise (Vanuatu);
tali1261;Taliaboic;
tali1262;Taliabu;tlv
tali1263;Talifugu-Ripang;
tali1264;Talic;
tali1265;Ta-Li;
tall1235;Tallán;
tall1245;Tallau;
tall1250;Tal;tal
tall1254;Tal (Aramaic);
tall1255;Tallio;
taln1239;Talni;
talo1250;Tasomi-Tata;tlo
talo1251;Talondo';tln
talo1252;Taloki;tlk
talo1253;Talossan;tzl
talu1238;Lavu-Yongsheng-Talu;yta
talu1239;Talur;ilw
talv1234;Talverik-Motkan;
taly1247;North-Central Talysh;tly
tama1324;Tamal Euy;
tama1326;Tamali;
tama1327;Tamachhang;
tama1328;Taman (Myanmar);tcl
tama1329;Tamaic;
tama1330;Tama-Sungor-Miisiirii;
tama1331;Tama (Chad);tma
tama1332;Tama;
tama1333;Tamako;
tama1334;Tamanic;
tama1335;Taman (Indonesia);tmn
tama1336;Tamagario;tcg
tama1337;Tama (Japonic);
tama1338;Tamanaku;tmz
tama1339;Tamazola Mixtec;vmx
tama1340;Tama (Colombia);ten
tama1365;Tamasheq;taq
tama1367;Tamangic;
tama1368;Tama-Sungor;
tamb1252;Tambo;
tamb1253;Tambotalo;tls
tamb1254;Tambunan Dusun;kzt
tamb1255;Tambe'e;
tamb1256;Tamboki;
tamb1257;Tambora;xxt
tamb1258;Tambéopé;
tamb1267;Tambas;tdk
tamb1268;Tambaro;
tame1238;Taeme;
tame1243;Tamezret;
tamh1237;Tamher Timur;
tami1283;Tamian;
tami1289;Tamil;tam
tami1290;Tami;tmy
tami1291;Tamil-Kannada;
tami1292;Tamil-Kota;
tami1293;Tamil-Toda;
tami1294;Tamil-Irula;
tami1297;Tamil-Kodagu;
tami1298;Tamil-Malayalam;
tami1299;Tamiloid;
tami1300;Tamil-Paliyan;
tamk1238;Tamkhungnyuo;
tamk1242;Tamki;tax
tamn1235;Tamnim Citak;tml
tamo1242;Tamolan;
tamp1251;Tampuan;tpu
tamp1252;Tampulma;tpm
tamp1253;Tampur;
tamp1254;Tampias Lobu;low
tamp1255;Tampiwi;
tamp1256;Tampuon-Bahnar;
tams1238;Tamsangmu;
tamu1245;Tamun;
tamu1246;Tamu Kyi;
tamu1247;Tamulté de las Sábanas Chontal;
tamu1248;Tamuria;
tana1278;Tana (Nepal);
tana1279;Tana;
tana1280;Tanah;
tana1281;Tanapag;tpv
tana1282;Tana Righu;
tana1283;Tana Ai;
tana1284;Tanay-Paete;
tana1285;Tañala;
tana1286;Tana Toa;
tana1287;Tanan;
tana1288;Tanahmerah;tcm
tana1289;Dena'ina;tfn
tana1290;Tanacross;tcb
tana1291;Tana-Lincha;
tana1297;Tanassfarwat;
tana1298;Tananaic;
tana1299;Tanana-Tutchone;
tand1251;Tande;
tand1252;Tanda (Lobala);
tand1253;Tandia;tni
tand1254;Tandai-Nggaria;
tand1255;Tandubas;
tand1256;Tandroy Malagasy;tdx
tand1257;Tandek;
tand1258;Tandaganon;tgn
tand1259;Tanda;
tane1237;Tanema;tnx
tang1330;Tangchangya;tnv
tang1331;Tangir;
tang1332;Tang (Bhutan);
tang1333;Tangbe;
tang1334;Tangut;txg
tang1335;Tangkhul-Maring;
tang1336;East-Central Tangkhul Naga;nmf
tang1338;Tang (India);
tang1339;Tangsarr;
tang1340;Tangkic;
tang1341;Tangbago;
tang1342;Tangamma;
tang1343;Tangeta;
tang1344;Tangi;
tang1345;Tang;
tang1346;Tangalto Lele;
tang1347;Movono;tgp
tang1348;Tangga;tgg
tang1350;Tanglagan;
tang1351;Tang'ala;
tang1352;East Alor Montane;
tang1353;Tangko;tkx
tang1354;Ataitan;
tang1355;Tanggu;tgu
tang1356;Tanguat;tbs
tang1357;Tango;
tang1366;Tangalic;
tang1367;Nuclear Tangalic;
tang1371;Tangier;
tang1372;Tanglang-Toloza;ytl
tang1373;Tangwang;
tang1374;Tangshewi;tnf
tang1375;Tangu-Igom;
tang1376;Tangko-Nakai;
tang1377;Tangam;
tang1378;Tangale-Kwami-Kupto;
tang1379;Tangsa;
tang1380;Tangcun;
tang1381;Tangani;
tang1382;Tangestani;
tang1383;Tang Paye;
tani1255;Tanimbili;tbe
tani1256;Tanimbar Kei;
tani1257;Tanimuca-Retuarã;tnc
tani1258;Tanimuca;
tani1259;Tani;
tanj1246;Tanjong Rambutan;
tanj1247;Tanjijili;uji
tanj1248;Tanjong;tnj
tanj1249;Tanjung Aru;
tanj1250;Tanjung Bunga;
tanj1251;Tanjung Morawa;
tanj1252;Tanjung Tanah;
tanj1253;Tanjung Pauh;
tank1238;Tankri;
tank1239;Tanka Cantonese;
tann1242;Tanna;
tano1245;Tanoriki;
tano1246;Tanosy Malagasy;txy
tano1248;Tano;
tanp1235;Tanpachoa;
tanz1238;Tanzanian Sign Language;tza
tanz1240;Tanzanian English;
tanz1241;Tanzanian Ngoni;xnj
taob1238;Taoba;
taob1239;Táobā;
taoi1247;Ta'oihic;
taok1237;Taokas;
taol1236;Taolendé;
taoo1239;Tao;
taop1238;Taoping Qiang;
taos1236;Taos;
taos1246;Taos-Picuris;
taoy1234;Taoyuan-Miaoli;
tapa1256;Tapanta;
tapa1257;Tapangu;
tapa1258;Tapah;
tapa1259;Tapango;
tapa1260;Tapachultec;qcs
tapa1261;Tapajó;
tapa1262;Taparita;
tapa1263;Tapan;
tape1236;Tapeba;tbb
tape1242;Tapei;afp
tapi1252;Tapitn;
tapi1253;Tapieté;tpj
tapi1254;Tapirapé;taf
tapl1238;Taplejunge;
tapn1238;Tapnanggi;
tapp1239;Tappu;
tapp1240;Tappalang;
tapu1238;Tapuhoe;
tara1248;Taraika;
tara1303;Tarairiu;
tara1312;Tara (Turkic);
tara1313;Tarao;tro
tara1314;Taram;
tara1315;Taranaki;
tara1316;Taratara;
tara1317;Tarakan;
tara1318;Tara;
tara1319;Tarama-Minna;
tara1321;Tarahumaran;
tara1323;Tarascan;
tara1324;Taranoan;
tara1325;Taram-Dirim-Nnakenyare;
tara1326;Tarahumara-Guarijio;
tara1327;Tarao-Chothe;
tare1239;Tareng;tgr
tari1254;Tarimuki;
tari1255;Tariku;
tari1256;Tariana;tae
tari1263;Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber;rif
tari1264;Tariyit;
tari1267;Tarim-Moghal-Kucha;
tari1268;Tarim;
tari1269;Tari (Median);
tarj1235;Tarjumo;txj
taro1259;Tarof;
taro1260;Tarom;
taro1261;Taron;
taro1263;Tarok;yer
taro1264;Seediq;trv
taro1265;Tarokoid;
taro1266;Tarok-Pe;
taro1267;Taromic;
tarp1240;Tarpia;tpf
tarp1241;Sufrai;suf
tarq1234;Tarqi;
tarr1234;Tarragoní;
tart1237;Tartessian;txr
taru1236;Taruma;tdm
tary1239;Tarya;
tasa1240;Tasawaq;twq
tasa1241;Tasaday;
tase1235;Pangwa Naga;nst
tasi1237;Tasiko;
tasm1246;Tasmate;tmt
tasm1247;Tasmanian;xtz
tata1255;Tatar;tat
tata1256;Tatau;
tata1257;Tatana;txx
tata1258;Tataltepec Chatino;cta
tate1244;Tate;
tati1242;Tati;
tati1243;Adharic;
tati1244;Tatic;
tato1241;Tatoga-Omotik;
tatt1243;Tattara;
tatu1247;Tatuyo;tav
taua1242;Tauade;ttd
taul1250;Taulil-Butam;
taul1251;Taulil;tuh
taul1252;Taurepang-Arekuna;
taum1237;Taumako;
taun1248;Taungyo;tco
taun1249;Taung;
taun1250;Taunita;
taun1251;Tauna;
taup1241;Taupota linkage;
taup1242;Taupota;tpa
taup1243;Taup;
taup1244;Taupota-Waiema;
taur1239;Taurepan;
taus1251;Tausug;tsg
taus1252;Tause;tad
taus1253;Taushiro;trr
taut1234;Taut Batu;
tauu1239;Tau;
tauy1241;Tauya;tya
tava1240;Tavara;
tava1241;Tavalong-Vataan;
tave1240;Taveta;tvs
tave1241;Taveak;
tavh1238;Tavha-Tsindi;
tavo1241;Tavoy;
tavo1242;Tavoyan;tvn
tavr1235;Tavringer Romani;rmu
tawa1269;Tawana;
tawa1270;Tawara;twl
tawa1271;Tawara-Daque;
tawa1272;Tawara-Chioco;
tawa1273;Tawari;
tawa1274;Tawarafa;
tawa1275;Tawala;tbo
tawa1276;Tawan;
tawa1277;Tawakoni;
tawa1278;Tawandê;xtw
tawa1286;Tawallammat Tamajaq;ttq
tawa1287;Tawallammat Tan Ataram;
tawa1288;Tawallammat Tan Dannag;
tawa1289;Tawang Monpa;twm
tawa1290;Tawasa;
tawe1235;Tawendê;
tawi1239;Tawira;
tawo1243;Tawoyan;twy
tawo1244;Taworta;tbp
tawo1245;Tawokser;
tawr1235;Laamtuk Thet;tcp
taya1251;Tayari;
taya1252;Tayando;
taya1253;Tayabas;
taya1254;Tayan;
taya1255;Tayato;
taya1256;Tayabas Ayta near Lucena City in Western Quezon;ayy
taya1257;Tayart Tamajeq;thz
taya1258;Tayari-Ditammari;
tayb1240;Tay Boi;tas
tayb1242;Tày Bao Lac;
tayb1243;Taybadi;
tayk1238;Tay Khang;tnu
taym1239;Tày Meuay;
taym1240;Taymanitic;
tayo1238;Tayo;cks
tays1238;Tày Sa Pa;tys
tayt1241;Tày Tac;tyt
tayt1242;Tày Trung Khanh;
tayy1238;Tày;tyz
tazh1234;Tazhi;
tazn1238;Sud Oranais-Gourara;grr
tazz1244;Taz-Turukhan;
tbil1238;Tbilisi;
tbol1240;Tboli;tbl
tbol1241;Tboli-Blaan;
tcha1240;Tchabankeere;
tcha1244;Tchagin;
tchi1244;Tchini;
tchi1245;Tchitchege;tck
tchi1246;Tchien;
tchi1253;Tchire;
tchu1241;Tchumbuli;bqa
tcir1234;Tcire-Tcire;
tean1237;Teanu;tkw
teau1234;Te Aupouri;
tebe1251;Teberan;
tebe1252;Tebera;
tebu1238;Tebu;
tebu1239;Tebul Ure Dogon;dtu
tebu1240;Tebul Sign Language;tsy
teco1234;Tecoatlic;
tecp1235;Tecpatlán Totonac;tcw
teda1241;Tedaga;tuq
tedi1235;Tedim Chin;ctd
teed1234;Tee Dan;
teee1241;Tee (Gola);
teee1242;Tee;tkq
teen1241;Teenic;
teen1242;Téén;lor
teer1238;Teere-Poli;
tefa1238;Tefaro;tfo
tega1236;Tegali;ras
tega1246;Tegal;
tege1243;Tege-Kali;
tehi1237;Tehit;kps
tehi1239;Tehit Jit;
tehr1242;Tehrani;
tehr1243;Tehri;
tehu1242;Tehuelche;teh
tehu1243;Tehuacan-Zongolica Nahuatl;
tehu1244;Tehuacanic;
tehu1245;Tehuelche del Sur;
tehu1246;Tehuelche del Norte;
teim1238;Teimuri;
teiw1235;Teiwa;twe
teiw1236;Teiwa-Sar;
teix1238;Teixeira Pinto;
teja1235;Tejalapan Zapotec;ztt
teke1272;Teke;
teke1274;Teke-Fuumu;ifm
teke1275;Latege;teg
teke1276;Teke-Tyee;tyx
teke1277;Teke-Laali;lli
teke1278;Teke-Eboo-Nzikou;ebo
teke1279;Teke-Nzikou;nzu
teke1280;Teke-Kukuya;kkw
teke1281;Teke-Tsaayi;tyi
teke1282;Tekedaya;
teke1284;Teke-Eboo;
tekt1235;Tektiteko;ttc
tela1240;Telangana;
tela1241;Tela-Masbuar;tvm
tele1255;Telemar;
tele1256;Telefol;tlf
tele1257;Teleut;
teli1241;Teli;
teli1245;Telire;
telk1238;Christian Telkepe;
telo1238;Telom;
telu1262;Telugu;tel
telu1263;Teluti;tlt
telu1264;Teluk Lili;
telu1265;Teluguic;
telz1238;Telzang;
tema1238;Temageri;
tema1239;Temascaltepec Nahuatl;nhv
tema1243;Oued Righ;tjo
tema1244;Temacin;
temb1269;Tembe';
temb1270;Tembo (Kitembo);tbt
temb1271;Tembo;
temb1272;Motembo-Kunda;tmv
temb1273;Mataraman;
temb1274;Tembagla;
temb1275;Tembekuá;
temb1276;Tenetehara;tqb
temb1277;Tembe of Gurupi;
temb1278;Tembey;
temb1279;Tembe;
temb1280;Tembe of Guama;
temb1281;Tembe of Capim;
temc1234;Tem-Chala;
teme1251;Temeinic;
teme1252;Teme;tdo
temi1246;Temiar;tea
temi1247;Temi;soz
temi1248;Temiminó;
temm1241;Tem;kdh
temn1245;Northern Mel;
temo1243;Temoq;tmo
temo1244;Temotu;
temo1245;Temoaya Otomi;ott
temp1235;Tempasuk Dusun;tdu
tems1234;Temsamane;
temu1239;Temuan;tmw
tena1239;Tenango;
tena1240;Tena Lowland Quichua;quw
tena1241;Tenango Otomi;otn
tend1239;Tenda;
tene1246;Tenere;
tene1247;Tenenga;
tene1248;Tengou-Togo Dogon;dtk
teng1262;Tengima;
teng1263;Teng;
teng1264;Tengia;
teng1265;Tenga;
teng1266;Tengu Kan;
teng1267;Tenggarong Kutai Malay;vkt
teng1268;Tenggarong Kutai;
teng1269;Tengah-Tengah;
teng1270;Tengoh;
teng1271;Tengara;
teng1272;Tengger;tes
teng1273;Tengsa;
tenh1241;Tenharim-Parintintin-Diahoi;pah
teni1238;Tenino;tqn
teni1244;Tenis;tns
teni1245;Tenino Chehalis;
tenn1245;T'en;tct
tenn1246;Tennet;tex
tenu1234;Tenu Kan;
teny1242;Tenyidie;
teny1243;Tenyer;
teoj1234;Teojomulco Chatino;
teop1238;Teop;tio
teor1239;Teor-Kur;
teor1240;Teor;tev
teot1238;Teotitlán del Valle Zapotec;
teoz1234;Teozacoalco Mixtec;
tepa1234;Te Parau Tinito;
tepe1243;Tepehua;
tepe1277;Tepera;
tepe1278;Tepecano;tep
tepe1279;Tepetotutla Chinantec;cnt
tepe1280;Tepeuxila Cuicatec;cux
tepe1281;Tepehuan;
tepi1240;Tepiman;
tepi1241;Tepinapa Chinantec;cte
tepi1242;Tepin;
tepo1239;Tepo Krumen;ted
tepo1240;Tepo;
tepo1241;Tepo-Plapo;
tepp1235;Tep;
tept1239;Tepter Tatar;
tequ1244;Tequistlatecan;
tequ1245;Tequistlateco Chontal;
tera1251;Tera;ttr
tere1272;Teressa;tef
tere1273;Terekeme;
tere1274;Terekongo;
tere1275;Terego;
tere1276;Terebu;trb
tere1277;Tereweng;twg
tere1278;Terei;buo
tere1279;Terena-Kinikinao-Chane;ter
tere1281;Terena;
tere1282;Terena Sign Language;
tere1283;Terengganu Malay;
terg1238;Tergawar;
teri1243;Teri;
teri1244;Terik;tec
teri1250;Teribe;tfr
term1237;Termanu;twu
tern1246;Ternatean;
tern1247;Ternate;tft
tern1248;Ternateño;tmg
tern1253;Ternate-Zamboanga-Cavite;
terr1239;Ter;
ters1235;Ter Saami;sjt
ters1236;Terschelling Frisian;
teru1237;Teruku;
tesa1236;Tesaka Malagasy;tkg
tese1238;Tese;keg
tesh1239;Teshenawa;twc
teso1247;Teso-Lotuxo-Maa;
teso1248;Teso-Turkana;
teso1249;Teso;teo
tesu1244;Tesu;
tesu1245;Tesuque;
teta1238;Tetang;
tete1250;Tetela;tll
tete1251;Tetelcingo Nahuatl;nhg
tete1252;Tetete;teb
tete1254;Tetelaic;
tetl1234;Tetlin;
teto1234;Tetovo;
tets1235;Tetserret;tez
tetu1244;Tetunic;
tetu1245;Tetum;tet
tetu1246;Tetun Dili;tdt
teud1237;Te'uda;
teui1238;Teüi;
teun1241;Te'un;tve
teun1242;Teun-Nila-Serua;
teus1236;Teushen;
teus1237;Teushen del Sur;
teus1238;Teushen del Norte;
teut1235;Teutila Cuicatec;cut
tevr1238;Tevriz;
tewa1259;Tewatewa;
tewa1260;Rio Grande Tewa;tew
tewa1261;Tewa;
tewe1238;Tewe;twx
texa1234;Texas South English;
texa1235;Texas Plautdietsch;
texc1235;Texcatepec Otomi;otx
texi1237;Texistepec Popoluca;poq
texm1235;Texmelucan Zapotec;zpz
tezo1238;Tezoatlán Mixtec;mxb
tezo1239;Tezoatlán;
tezz1239;Tez;
tfue1237;Tfuea;
tgbc1234;TGB Celtic;
thaa1239;Tha;thy
thab1238;Thabanggi;
thac1235;Thachanadan;thn
thad1238;Thado Chin;tcz
thad1239;Thadoic;
thag1240;Thagichu;
thai1240;Thai Sign Language;tsq
thai1259;Thai Song;soa
thai1260;Thai Malay;
thai1261;Thai;tha
thai1262;Thaipum Chin;cth
thak1243;Thakuri;
thak1244;Thakali-Chantyal;
thak1245;Thakali;ths
thal1241;Thali;
thal1242;Thal;
thal1243;Thalanyji-Burduna;
than1254;Thang;
than1255;Thangal Naga;nki
than1256;Thangngen;
than1258;Thangmi-Baram;
than1259;Thangmi;thf
thao1240;Thao;ssf
thar1276;Tharadari Koli;
thar1277;Tharadari Bhil;
thar1278;Tharu (Bhojpuri);
thar1281;Thareli;
thar1282;Thari;
thar1283;Tharaka;thk
thar1284;Tharuic;
thar1285;Tharuuca;
thaw1238;Thawa;
thay1247;Thayetmyo;
thay1248;Thaypan;typ
thay1249;Thayore;thd
thay1250;Thaypanic;
theb1237;Thebor;
thee1239;Theen;
thee1240;The;thx
them1241;Thembu;
them1242;Themchen;
then1235;Then-MMS;
ther1234;Thergyud;
thes1234;Thessalian;
thew1234;Thewo-stodic;
thew1235;Thewo-smad;
thew1236;Thewo-stod;
thew1237;Thewo-bar;
thew1238;Thewo-lho;
thia1238;Thiang;
thii1234;Thiin;iin
thir1234;Third Mesa;
thla1238;Thlaro;
thog1238;Thognaath;
thoi1238;Thoi;
thom1243;Thompson;thp
thoo1240;Tho;tou
thop1235;Thopho-Core Muji;
thop1236;Thopho;ytp
thra1248;Thracian Greek;
thra1249;Thracian Arvanitika;
thra1250;Thracian;txh
thre1238;Three Rivers;
thua1237;Thuanga;
thud1238;Thudam;thw
thui1238;Thui Phum;
thuk1239;Thukumi;
thul1246;Thulung;tdh
thul1247;Thu Lao;tyl
thur1252;Thuringian;
thur1253;Thura-Yura;
thur1254;Thurawal;tbh
thur1255;Thuri;thu
tiaa1238;Tiaala;
tiag1235;Tiagbamrin Aizi;ahi
tial1239;Tiale;mnl
tial1240;Tial;
tial1241;Central Santo;
tian1237;Tiang;tbj
tian1238;Tianjin Mandarin;
tian1239;Tianetian;
tiao1238;Tiaoxi;
tiap1238;Tiapi;
tiau1238;Tiau;
tiay1238;Tiayai;
tiba1234;Tiba-Dong;
tibe1272;Tibetan;bod
tibe1274;Tibea;ngy
tibe1275;West Himalayish;
tibe1276;Middle Old Tibetan;
tibe1277;Tibetan Sign Language;lsn
tibi1237;Tibia;
tibo1240;Ti-Bozo;
tibo1243;Nuclear Tibor;
tibo1244;Tibor;
tich1238;Tichurong;tcn
tici1238;Ticinese;
ticu1244;Ticuna-Yuri;
ticu1245;Ticuna;tca
tida1235;Tidaá Mixtec;mtx
tidi1241;Tidikelt-Tuat Tamazight;tia
tidi1242;Tidikelt;
tido1248;Tidore;tvo
tidu1238;Tidung-Bulusu;
tidu1239;Tidung;tid
tiee1238;Tie;
tief1242;Tiefo-Daramandugu;tiq
tief1243;Tiefoic;
tief1244;Tiefo-Nyafogo-Numudara;
tiem1235;Tiemacèwè Bozo;boo
tien1242;Tiene;tii
tien1243;Tienpo;
tiey1235;Tiéyaxo Bozo;boz
tifa1245;Tifal;tif
tiga1243;Tigalu;
tiga1244;Tigania;
tiga1245;Tigak;tgc
tige1238;Tige;
tigl1238;Tiglu;
tigo1236;Tigon Mbembe;nza
tigr1251;Tigranakert;
tigr1252;Tigray;
tigr1253;Tigre Quechua;
tigr1254;Tigrero;
tigr1270;Tigre;tig
tigr1271;Tigrinya;tir
tigr1275;Tigris Cluster;
tigr1276;Tigre-Tigrinya;
tigr1277;Tigre-Dahalik;
tigw1237;Tigwa;
tiho1238;Tihoun;
tiii1240;Ti;
tiii1241;Tii;txq
tiil1234;Tii-Lole;
tiit1238;Tiitaal;
tija1235;Tijaltepec Mixtec;xtl
tiju1234;Tijuana Sign Language;
tika1245;Tika;
tika1246;Tikar;tik
tikh1241;Tikhir;
tikh1243;Tikhakic;
tikh1244;Tikhak;
tiko1237;Tikopia;tkp
tila1238;Tilamuta;
tila1239;Tilapa Otomi;otl
till1253;Til;
till1254;Tillamook;til
tilq1235;Tilquiapan Zapotec;zts
tilq1236;Tilquiapanic;
tilu1238;Tilung;tij
tima1241;Tima;tms
timb1251;Timbe;tim
timb1252;Timbunki;
timb1253;Eastern Timbira;
timb1254;Parkatejê;
timb1262;Timbaro;
timb1263;Timbuktu;
timb1264;Kabwum;
timi1241;Timingir;
timn1235;Timne;tem
timo1237;Timote-Cuica;
timo1258;Timor Pidgin;tvy
timo1259;Timoric A;
timo1260;Timoric B;
timo1261;Timor-Alor-Pantar;
timo1262;Timok Vlach;
timo1263;Timote;
timo1264;Timok;
timu1245;Timucua;tjm
timu1261;Timu;
timu1262;Timugon Murut;tih
timu1263;Timugon;
timu1264;Timur;
timu1265;Timuqva;
tina1246;Tinani;lbf
tina1247;Tinam;
tina1248;Tinà Sambal;xsb
tina1249;Tinaloctoc;
tina1250;Tinagas;
tina1254;Tina;
tina1255;Tina-Bolinao;
tina1256;Tinauli;
tind1238;Tindi;tin
tind1245;Tindin-Èchedin;
ting1238;Tingui-Boto;tgv
ting1250;Tingzhou;
ting1251;Tingong;
ting1252;Tinglayan;
ting1253;Tingal;tie
ting1255;Tinggam;
tini1245;Tinigua;tit
tini1247;Tinigua Proper;
tinj1237;Tinjar Sibop;
tinn1238;Drindari–Kalajdži–Bugurdži;
tinn1239;Tin;
tino1235;Tinoc Kallahan;tne
tinp1237;Tinputz;tpz
tinp1238;Tinputzic;
tins1238;Drindari;
tint1241;Tintekiya;
tint1242;Tinta;
tiof1238;Tioffo;
tipi1239;Tipinini;
tipl1238;Tiple;
tipp1238;Tipperic;
tipp1239;Tippera;tpe
tira1253;Tirahi;tra
tira1254;Tira;tic
tira1255;Tira El Akhdar;
tira1256;Tira Mandi;
tira1257;Tira Lumum;
tira1258;Tiranige Diga Dogon;tde
tirh1244;Tirhari (Kanauji);
tirh1245;Tirhari (Bundeli);
tirh1246;Tirhari;
tiri1256;Tiriya;
tiri1257;Tiriki;
tiri1258;Tiri-Mea;cir
tiri1259;Tirio;
tiri1260;Tiriyoan;
tiri1261;Tiri;
tirm1240;Tirma;
tiru1241;Tiruray;tiy
tish1239;Tishena;
tism1237;Tisman;
tisq1238;Christian Tisqopa;
tita1240;Tita;tdq
tita1241;Titan;ttv
tito1234;Titong;
titt1238;Tit;
tive1236;Tiverighotto;
tive1237;Tiv-Evand;
