;Palabra;Glosa
3904;wüne;wüne
3905;chillkatukülnge;chillkatu-kül-nge
3906;ngkakey;ng-ka-ke-y
3907;entukeaymün;entu-ke-a-ymün
3908;kimpan;kim-pa-n
3909;contestaenew;contesta-e-n-ew
3910;iyael;iyael
3911;künunge;künu-nge
3912;kuydafiyu;kuyda-fi-yu
3913;trem;trem
3914;kimelngekey;kimel-nge-ke-y
3915;duamnolu;duam-no-lu
3916;tutepinolu;tute-pi-no-lu
3917;femmekeymi;fem-meke-ymi
3918;kim;kim-
3919;pieymew;pi-e-y-mew
3920;kisutu;kisu-tu
3921;regla;regla
3922;kimmapudunguay;kim-mapudungu-a-y
3923;historia;historia
3924;adumlaymi;adum-la-ymi
3925;melingekeiñ;meli-nge-ke-iñ
3926;amutumün;amu-tu-mün
3927;pirumeley;pi-rume-le-y
3928;pepa;pepa
3929;ufisatufun;ufisa-tu-fu-n
3930;kiñengeche;kiñe-nge-che
3931;wula;wula
3932;kimnon;kim-no-n
3933;nienoli;nie-no-l-i
3934;ngüpafngüpafngey;ngüpaf-ngüpaf-nge-y
3935;konpuy;kon-pu-y
3936;wenüykafin;wenüy-ka-fi-n
3937;lelitukefuy;leli-tu-ke-fu-y
3938;fütañma;füta-ñma
3939;chemkey;chem-ke-y
3940;utruftungey;utruf-tu-nge-y
3941;areltu;arel-tu
3942;chumimün;chum-imün
3943;alfisa;alfisa
3944;illküay;illkü-a-y
3945;engu;engu
3946;feypiafun;fey-pi-a-fu-n
3947;pian;pi-a-n
3948;yenien;ye-nie-n
3949;mamüll;mamüll
3950;dewmakefun;dewma-ke-fu-n
3951;dullitumekeiñ;dulli-tu-meke-iñ
3952;nieaymi;nie-a-ymi
3953;operalu;opera-lu
3954;nütramkafiñ;nütramka-fi-ñ
3955;langümngerkey;langüm-nge-rke-y
3956;walloñmawküleiñ;wallo-ñma-w-küle-iñ
3957;küdawün;küdaw-ün
3958;nütramkakelafun;nütramka-ke-la-fu-n
3959;anulen;anu-le-n
3960;llikatukunuken;llika-tu-kunu-ke-n
3961;edad;edad
3962;famnagküleay;fam-nag-küle-a-y
3963;llikakülmün;llika-kül-mün
3964;kellufiy;kellu-fi-y
3965;llemay;llemay
3966;nanung;nanung
3967;furi;furi
3968;ayetufilmi;aye-tu-fi-l-mi
3969;fendekey;fende-ke-y
3970;eluel;elu-el
3971;pütrüllefuy;pütrü-lle-fu-y
3972;nuyuael;nuyu-a-el
3973;estudiayafiel;estudia-ya-fi-el
3974;nielayafuymi;nie-la-ya-fu-ymi
3975;pepidungulafiiñ;pepi-dungu-la-fi-iñ
3976;felekey;fele-ke-y
3977;aburto;aburto
3978;wenüy;wenüy
3979;pepikakefuy;pepi-ka-ke-fu-y
3980;tukuleyngün;tuku-le-y-ngün
3981;amule;amu-l-e
3982;yungetuwi;yu-nge-tu-w-i
3983;pefin;pe-fi-n
3984;manuel;manuel
3985;ellapichiwentrungelu;ella-pichi-wentru-nge-lu
3986;yeaetew;ye-a-e-t-ew
3987;apoya;apo-ya-
3988;adkintuley;adkintu-le-y
3989;wirarkerkey;wira-rke-rke-y
3990;mülepalu;müle-pa-lu
3991;pal;pal
3992;nguyulay;nguyu-la-y
3993;femngechingeael;femngechi-nge-a-el
3994;eymün;eymü-n
3995;kullingekey;kulli-nge-ke-y
3996;tele;tele
3997;feypiley;fey-pi-le-y
3998;haberm;haber-m
3999;elngepe;el-nge-pe
4000;kintuafiel;kintu-a-fi-el
4001;chicha;chicha
4002;ngillatuiñ;ngillatu-iñ
4003;wedalelu;weda-le-lu
4004;llikay;llika-y
4005;triparumele;tripa-rume-l-e
4006;chemngey;chem-nge-y
4007;müleafuy;müle-a-fu-y
4008;amukelafuy;amu-ke-la-fu-y
4009;chumngechi;chumngechi
4010;privatizaley;privatiza-le-y
4011;küpalelefueyew;küpa-le-le-fu-e-y-ew
4012;kuydaufisayawlu;kuyda-ufisa-yaw-lu
4013;trapi;trapi
4014;wünen;wüne-n
4015;nawpayngün;naw-pa-y-ngün
4016;fendeael;fende-a-el
4017;tonfunagngey;tonfu-nag-nge-y
4018;neculhual;neculhual
4019;hubo;hubo
4020;femngekelafuy;fem-nge-ke-la-fu-y
4021;kimkülmün;kim-kül-mün
4022;lefkentu;lef-ke-ntu
4023;ngillakey;ngilla-ke-y
4024;amulelmi;amu-le-l-mi
4025;kimeltuaetew;kimel-tu-a-e-t-ew
4026;ayekafiiñ;ayeka-fi-iñ
4027;ñamtukumun;ñam-tuku-mun
4028;lig;lig
4029;mongetripafemi;monge-tripa-fem-i
4030;ngüñüleyu;ngüñü-le-yu
4031;ülmenngey;ülmen-nge-y
4032;penolu;peno-lu
4033;pullku;pullku
4034;hab;hab
4035;pewmangenmew;pewmangen-mew
4036;nawputulu;naw-pu-tu-lu
4037;kaletuy;ka-le-tu-y
4038;akuley;aku-le-y
4039;lawentuchefe;lawen-tu-che-fe
4040;acero;acero
4041;kimkelafuiñ;kim-ke-la-fu-iñ
4042;famngechi;famngechi
4043;muntutulu;muntu-tu-lu
4044;ayimün;ayi-mün
4045;tukukan;tuku-ka-n
4046;trapumchi;trapum-chi
4047;tranaley;trana-le-y
4048;aaa;aaa
4049;kewalu;kewa-lu
4050;beca;beca
4051;femkelmün;fem-ke-l-mün
4052;kümetuy;küme-tu-y
4053;felerpulmi;fele-rpu-l-mi
4054;dewmakelefuy;dewma-ke-le-fu-y
4055;puwtuy;puw-tu-y
4056;pangkupangkupamekeiñmew;pangku-pangku-pa-meke-iñ-mew
4057;piyafuiñ;pi-ya-fu-iñ
4058;newe;newe
4059;ayetukelayaymi;aye-tu-ke-la-ya-ymi
4060;ayetungeiñ;aye-tu-nge-iñ
4061;chumael;chum-a-el
4062;küdawmekeymi;küdaw-meke-ymi
4063;illkütuwiyu;illkü-tu-w-iyu
4064;cojines;cojines
4065;chemngeael;chem-nge-a-el
4066;pilay;pi-la-y
4067;chemngetuy;chem-nge-tu-y
4068;pital;pital
4069;kellukefuy;kellu-ke-fu-y
4070;miyawkefun;miyaw-ke-fu-n
4071;mülewelay;müle-we-la-y
4072;kimelkefuy;kimel-ke-fu-y
4073;trokiwkey;troki-w-ke-y
4074;dewmangewelay;dewma-nge-we-la-y
4075;tarde;tarde
4076;ngekelaymün;nge-ke-la-ymün
4077;tremolen;tremo-le-n
4078;pengeymi;pe-nge-ymi
4079;kimelwün;kimel-wü-n
4080;fecto;fecto
4081;küpakefuy;küpa-ke-fu-y
4082;awkantulu;awkantu-lu
4083;chemkefiñ;chem-ke-fi-ñ
4084;katrungeael;katru-nge-a-el
4085;nietuiñ;nie-tu-iñ
4086;namuntuyawkefuy;namun-tu-yaw-ke-fu-y
4087;weftuael;wef-tu-a-el
4088;chumkaorume;chumkaorume
4089;hay;hay
4090;mapuche;mapuche
4091;wedalkaleiñ;weda-l-ka-le-iñ
4092;puwaymi;puw-a-ymi
4093;allkutukefuy;allkutu-ke-fu-y
4094;rele;rele
4095;kupulwe;ku-pu-l-we
4096;ñamimi;ñam-imi
4097;antonio;antonio
4098;chumleafel;chum-le-a-f-el
4099;pilun;pilun
4100;anay;anay
4101;amutuael;amu-tu-a-el
4102;tripalu;tripa-lu
4103;chem;chem-
4104;kochike;kochi-ke
4105;ngoymay;ngoyma-y
4106;ngülamngekefuel;ngülam-nge-ke-fu-el
4107;ngollilechi;ngolli-le-chi
4108;ramtukefiñ;ramtu-ke-fi-ñ
4109;kullilayaymi;kulli-la-ya-ymi
4110;küllküll;küllküll
4111;kimnieyngün;kim-nie-y-ngün
4112;ñi;ñi
4113;kura;kura
4114;dueño;dueño
4115;pelon;pelon
4116;machitun;machi-tu-n
4117;afay;af-a-y
4118;amukelaymi;amu-ke-la-ymi
4119;allkatun;allka-tu-n
4120;cerebro;cerebro
4121;piafiy;pi-a-fi-y
4122;wedwedküley;wedwed-küle-y
4123;bus;bus
4124;katrungelay;katru-nge-la-y
4125;pingelayaymi;pi-nge-la-ya-ymi
4126;yenietuy;ye-nie-tu-y
4127;ñukentu;ñukentu
4128;sañchu;sañchu
4129;lladkütuy;lladkü-tu-y
4130;ngillatumekefuy;ngillatu-me-ke-fu-y
4131;ngoymatukey;ngoyma-tu-ke-y
4132;ngollin;ngolli-n
4133;feypikelaymi;fey-pi-ke-la-ymi
4134;femay;fem-a-y
4135;rakiduamimi;rakiduam-imi
4136;konümpakeeyu;konümpa-ke-e-yu
4137;llowngey;llow-nge-y
4138;kimwingkadungunon;kim-wingkadungu-no-n
4139;trureñma;trure-ñma
4140;sondatuley;sonda-tu-le-y
4141;fentey;fente-y
4142;elkeyngün;el-ke-y-ngün
4143;illküley;illkü-le-y
4144;konün;kon-ü-n
4145;femnolu;fem-no-lu
4146;cerco;cerco
4147;el;el
4148;marcos;marcos
4149;adkintuaeyu;adkintu-a-e-yu
4150;piafun;pi-a-fu-n
4151;rapituwe;rapi-tu-we
4152;ikefuy;i-ke-fu-y
4153;rungi;rungi
4154;küdawmeael;küdaw-me-a-el
4155;miyawkefulu;miyaw-ke-fu-lu
4156;weda;weda
4157;famyawlkefueyñmew;fam-yaw-l-ke-fu-e-yñ-mew
4158;yemenge;ye-me-nge
4159;cementangey;cementa-nge-y
4160;lululkiyawfuy;lulul-kiyaw-fu-y
4161;chumlelu;chum-le-lu
4162;küdawnoli;küdaw-no-l-i
4163;ngoymanieafun;ngoyma-nie-a-fu-n
4164;portalu;porta-lu
4165;mütrümngeken;mütrüm-nge-ke-n
4166;dewmaeiñmew;dewma-e-iñ-mew
4167;mapudungufuy;mapudungu-fu-y
4168;awkantufengeael;awkantu-fe-nge-a-el
4169;dewmangeken;dewma-nge-ke-n
4170;afkey;af-ke-y
4171;allkutuy;allkutu-y
4172;mületuay;müle-tu-a-y
4173;tremün;trem-ün
4174;felelay;fele-la-y
4175;pimengey;pi-me-nge-y
4176;pata;pa-t-a
4177;mapudungukelaymi;mapudungu-ke-la-ymi
4178;chekelafuy;che-ke-la-fu-y
4179;amulekefuy;amu-le-ke-fu-y
4180;kimpalafiñ;kim-pa-la-fi-ñ
4181;manguera;manguera
4182;mülepulu;müle-pu-lu
4183;vez;vez
4184;kimentulay;kim-entu-la-y
4185;nagkey;nag-ke-y
4186;kellueiñmew;kellu-e-iñ-mew
4187;akuay;aku-a-y
4188;florero;florero
4189;akualu;aku-a-lu
4190;perumen;pe-rume-n
4191;pingekefel;pi-nge-ke-f-el
4192;plantayalu;planta-ya-lu
4193;kümekefuy;küme-ke-fu-y
4194;piam;piam
4195;pukem;pukem
4196;mülerkelay;müle-rke-la-y
4197;entufemaymün;entu-fem-a-ymün
4198;mongeafun;monge-a-fu-n
4199;arey;are-y
4200;nütramkan;nütramka-n
4201;feypiafin;fey-pi-a-fi-n
4202;kamisa;kamisa
4203;dullingekefuy;dulli-nge-ke-fu-y
4204;che;ch-e
4205;kimafuy;kim-a-fu-y
4206;kimay;kim-a-y
4207;kimeltualu;kimel-tu-a-lu
4208;fewla;fewla
4209;wimun;wimun
4210;tukufinge;tuku-fi-nge
4211;pichiwentrungelu;pichi-wentru-nge-lu
4212;küpakimfufin;küpa-kim-fu-fi-n
4213;dunguwelayaymi;dungu-we-la-ya-ymi
4214;pirumetulmi;pi-rume-tu-l-mi
4215;ingeael;i-nge-a-el
4216;instrumento;instrumento
4217;pichiñ;pichiñ
4218;tripaley;tripa-le-y
4219;rumelu;rume-lu
4220;adumafuy;adum-a-fu-y
4221;wulngekey;wul-nge-ke-y
4222;kimkelafuyngün;kim-ke-la-fu-y-ngün
4223;pikeymi;pi-ke-ymi
4224;los;los
4225;amuchi;amu-chi
4226;kutranimi;kutran-imi
4227;allkütukelayngün;allkü-tu-ke-la-y-ngün
4228;akuy;aku-y
4229;cheleael;che-le-a-el
4230;weupitungepuy;weupi-tu-nge-pu-y
4231;ngülampakeeyñmew;ngülam-pa-ke-e-yñ-mew
4232;kawitu;ka-w-i-tu
4233;nienoliñ;nie-no-l-iñ
4234;kimweupilu;kim-weupi-lu
4235;ayiwkelafuy;ayi-w-ke-la-fu-y
4236;tañi;ta-ñ-i
4237;elael;e-la-el
4238;küla;küla
4239;kontun;kon-tu-n
4240;llikaley;llika-le-y
4241;amuken;amu-ke-n
4242;kimelkefin;kimel-ke-fi-n
4243;ngey;nge-y
4244;amatungekeymi;amatu-nge-ke-ymi
4245;uniwkülekefuy;uniw-küle-ke-fu-y
4246;ngillatuaiñ;ngillatu-a-iñ
4247;elungepe;elu-nge-pe
4248;ñchiñ;ñch-iñ
4249;awtu;awtu
4250;humitatuy;humita-tu-y
4251;fendengeken;fende-nge-ke-n
4252;ngümafin;ngüma-fi-n
4253;chaliwkey;chali-w-ke-y
4254;ko;ko
4255;tuwimi;tuw-imi
4256;ramtuafuy;ramtu-a-fu-y
4257;luflay;luf-la-y
4258;tukurkeyngün;tuku-rke-y-ngün
4259;pieyñmew;pi-e-yñ-mew
4260;illkükey;illkü-ke-y
4261;putukechi;putu-ke-chi
4262;wingkadungukefunolu;wingkadungu-ke-fu-no-lu
4263;inafilu;ina-fi-lu
4264;falingetukefuy;fali-nge-tu-ke-fu-y
4265;lakun;laku-n
4266;dunguwelay;dungu-we-la-y
4267;horay;hora-y
4268;proyecto;proyecto
4269;sergio;sergio
4270;llikafali;llika-fal-i
4271;utrufnagafuy;utruf-nag-a-fu-y
4272;pefilimün;pe-fi-li-mün
4273;mandanolu;manda-no-lu
4274;kimmapudunguael;kim-mapudungu-a-el
4275;ngillatupukey;ngillatu-pu-ke-y
4276;wedaley;weda-le-y
4277;ngolliñmakey;ngolli-ñma-ke-y
4278;feypirkefuy;fey-pi-rke-fu-y
4279;nienole;nie-no-le
4280;rupakefuy;rupa-ke-fu-y
4281;niekeyngün;nie-ke-y-ngün
4282;tukulelngey;tuku-lel-nge-y
4283;pilkatu;pilkatu
4284;niey;nie-y-
4285;yeniefuy;ye-nie-fu-y
4286;illamngekefuy;illam-nge-ke-fu-y
4287;pilaymi;pi-la-ymi
4288;puwlmi;puw-l-mi
4289;wiñorakiduamtule;wiño-rakiduam-tu-l-e
4290;tukulelafiel;tuku-lel-a-fi-el
4291;entukefun;entu-ke-fu-n
4292;ngolliyawi;ngolli-yaw-i
4293;ayiwkey;ayi-w-ke-y
4294;eleleyñmew;el-el-e-yñ-mew
4295;turpu;turpu
4296;piyawkeymi;pi-yaw-ke-ymi
4297;trapitukeymi;trapi-tu-ke-ymi
4298;trauma;trauma
4299;huerta;huerta
4300;lladküken;lladkü-ke-n
4301;elukefuy;elu-ke-fu-y
4302;machi;machi
4303;wule;wule
4304;kellualu;kellu-a-lu
4305;walle;walle
4306;ülkantuay;ülkantu-a-y
4307;potable;potable
4308;kulliñ;ku-l-l-iñ
4309;pileiñ;pi-le-iñ
4310;chengeael;che-nge-a-el
4311;kimlayngün;kim-la-y-ngün
4312;yewen;yewen
4313;kimelfengen;kimelfe-nge-n
4314;feman;fem-a-n
4315;firma;firma
4316;feypile;fey-pi-l-e
4317;pikefuenew;pi-ke-fu-e-n-ew
4318;putukelafuy;putu-ke-la-fu-y
4319;lupümngekefuy;lup-üm-nge-ke-fu-y
4320;püñeñngekey;püñeñ-nge-ke-y
4321;tranaleyngu;trana-le-y-ngu
4322;felewelay;fele-we-la-y
4323;kimel;kimel
4324;pichikalu;pichi-ka-lu
4325;engün;engün
4326;inaduami;ina-duam-i
4327;wingkadunguleaymün;wingkadungu-le-a-ymün
4328;ayiwkefuiñ;ayi-w-ke-fu-iñ
4329;lantun;lantu-n
4330;nütramkapeeyu;nütramka-pe-e-yu
4331;yewenieay;yewe-nie-a-y
4332;pichin;pichi-n
4333;parece;parece
4334;tremlu;trem-lu
4335;tarro;tarro
4336;kümelkalekelay;küme-l-ka-le-ke-la-y
4337;wenüyafiel;wenüy-a-fi-el
4338;recuerdo;recuerdo
4339;pemefin;pe-me-fi-n
4340;kimnole;kim-no-l-e
4341;neyfuy;ney-fu-y
4342;katrufemñmangekey;katru-fem-ñma-nge-ke-y
4343;kurako;kurako
4344;maori;maori
4345;elngeael;el-nge-a-el
4346;loco;loco
4347;ütrar;ütrar
4348;weñeñmangeperkelan;weñe-ñma-nge-pe-rke-la-n
4349;uye;uye
4350;kümelkaleiñ;küme-l-ka-le-iñ
4351;mün;mün
4352;kimentuafuyngün;kim-entu-a-fu-y-ngün
4353;küdawmekelu;küdaw-meke-lu
4354;piwkeley;piwke-le-y
4355;feypi;fey-pi
4356;konpalay;kon-pa-la-y
4357;estado;estado
4358;kümelkayay;küme-l-ka-ya-y
4359;miyawkefuy;miyaw-ke-fu-y
4360;ayiwküleael;ayi-w-küle-a-el
4361;nütramkakepafueyñmew;nütramka-ke-pa-fu-e-yñ-mew
4362;kawiñtukeyngün;kawiñ-tu-ke-y-ngün
4363;wechechengey;weche-che-nge-y
4364;afi;af-i
4365;mapurke;mapu-rke
4366;kümelkalekan;küme-l-ka-le-ka-n
4367;nungeaiñ;nu-nge-a-iñ
4368;ral;r-a-l
4369;pinge;pi-nge
4370;pingeiñ;pi-nge-iñ
4371;kimngillatuy;kim-ngillatu-y
4372;apolelu;apo-le-lu
4373;yenielu;ye-nie-lu
4374;küpapen;küpa-pe-n
4375;nga;nga
4376;pamurke;pamu-rke
4377;pekelafiy;pe-ke-la-fi-y
4378;küme;küme
4379;si;si
4380;feley;fele-y
4381;ñamkey;ñam-ke-y
4382;alma;alma
4383;elufiiñ;elu-fi-iñ
4384;inaramtulay;ina-ramtu-la-y
4385;papeltuay;papel-tu-a-y
4386;yawi;yaw-i
4387;kümelkaley;küme-l-ka-le-y
4388;mütrümfin;mütrüm-fi-n
4389;chumafun;chum-a-fu-n
4390;munuluküley;munu-lu-küle-y
4391;ramtueyu;ramtu-e-yu
4392;wente;wente
4393;putokoaymi;putoko-a-ymi
4394;nierkefuy;nie-rke-fu-y
4395;kimniey;kim-nie-y
4396;ankakiyawkefuenew;anka-kiyaw-ke-fu-e-n-ew
4397;wenuyefiiñ;wenu-ye-fi-iñ
4398;chengeay;che-nge-a-y
4399;tampoco;tampoco
4400;llamkümkey;llamkü-m-ke-y
4401;subsidio;subsidio
4402;dungupen;dungu-pe-n
4403;puwküley;puw-küle-y
4404;ngoymakey;ngoyma-ke-y
4405;wefpay;wef-pa-y
4406;accidente;accidente
4407;rupayan;rupayan
4408;palol;palol
4409;llowam;llow-a-m
4410;mütrün;mütrün
4411;kimngürey;kim-ngüre-y
4412;amutuyngün;amu-tu-y-ngün
4413;muntuñmawi;muntu-ñma-w-i
4414;pilepelayngün;pi-le-pe-la-y-ngün
4415;inal;inal
4416;yeniefin;ye-nie-fi-n
4417;witralepuy;witra-le-pu-y
4418;enfermerangelu;enfermera-nge-lu
4419;awkamefiiñ;awka-me-fi-iñ
4420;lapiz;lapiz
4421;ngülamkefueyñmew;ngülam-ke-fu-e-yñ-mew
4422;eluaeyu;elu-a-e-yu
4423;ngekelay;nge-ke-la-y
4424;adumimi;adum-imi
4425;moldaje;moldaje
4426;feyentungelay;feyentu-nge-la-y
4427;chemngekey;chem-nge-ke-y
4428;koylatuyelngey;koyla-tu-ye-l-nge-y
4429;trafkintu;trafkintu
4430;chumlerpuael;chum-le-rpu-a-el
4431;kelluwingün;kellu-w-i-ngün
4432;witranpurami;witra-n-pura-m-i
4433;ütrüwürkeyngün;ütrü-w-ürke-y-ngün
4434;müchay;müchay
4435;pipen;pi-pe-n
4436;bernardo;bernardo
4437;ayetukelu;aye-tu-ke-lu
4438;kutrankey;kutran-ke-y
4439;feypian;fey-pi-a-n
4440;fenden;fende-n
4441;ñidolkünuel;ñidol-künu-el
4442;feyentukey;feyentu-ke-y
4443;elkunufimün;el-kunu-fi-mün
4444;konpatufin;kon-pa-tu-fi-n
4445;feypin;fey-pi-n
4446;liftuken;lif-tu-ke-n
4447;temuco;temuco
4448;dunguwingün;dungu-w-i-ngün
4449;doam;doam
4450;kimelkeymi;kimel-ke-ymi
4451;nuyun;nuyu-n
4452;que;que
4453;duamküleael;duam-küle-a-el
4454;feypiay;fey-pi-a-y
4455;walloñmekefuy;walloñ-meke-fu-y
4456;kellumün;kellu-mün
4457;huenulaf;huenulaf
4458;lladkükülmün;lladkü-kül-mün
4459;trawükey;trawü-ke-y
4460;kimelngekefuy;kimel-nge-ke-fu-y
4461;katrungeken;katru-nge-ke-n
4462;ngillangekey;ngilla-nge-ke-y
4463;afam;af-a-m
4464;tripakülmün;tripa-kül-mün
4465;ñami;ñam-i
4466;adumün;adum-ün
4467;femli;fem-l-i
4468;mülepali;müle-pa-l-i
4469;allküyu;allkü-yu
4470;ipayael;i-pa-ya-el
4471;lincoyan;lincoyan
4472;rulpakelaiñ;rulpa-ke-la-iñ
4473;mütrümpelu;mütrüm-pe-lu
4474;weñeñmangekefuy;weñe-ñma-nge-ke-fu-y
4475;konpalu;kon-pa-lu
4476;ernesto;ernesto
4477;dewmakey;dewma-ke-y
4478;reke;reke
4479;amukeiñ;amu-ke-iñ
4480;ayiwkefuy;ayi-w-ke-fu-y
4481;wentru;wentru
4482;yemekefuy;ye-me-ke-fu-y
4483;piwingün;pi-w-i-ngün
4484;borrangeken;borra-nge-ke-n
4485;ayefiymi;aye-fi-ymi
4486;kofikeymi;kofi-ke-ymi
4487;kimfiyu;kim-fi-yu
4488;yawn;yaw-n
4489;pepuyngün;pe-pu-y-ngün
4490;ülkantulekefuy;ülkantu-le-ke-fu-y
4491;dunguley;dungu-le-y
4492;kimpekelafuy;kim-pe-ke-la-fu-y
4493;wedwedi;wedwed-i
4494;langümngekey;langüm-nge-ke-y
4495;clorindo;clorindo
4496;ün;ü-n
4497;nentungetuay;nentu-nge-tu-a-y
4498;katrungekelafuy;katru-nge-ke-la-fu-y
4499;yengey;ye-nge-y
4500;atungeael;atu-nge-a-el
4501;metawe;metawe
4502;mientras;mientras
4503;nütramkayafilu;nütramka-ya-fi-lu
4504;basicongey;basico-nge-y
4505;purrumekefun;purru-meke-fu-n
4506;wallñmatuy;wall-ñma-tu-y
4507;entuy;entu-y
4508;fandera;fandera
4509;ayetukelafiiñ;aye-tu-ke-la-fi-iñ
4510;apoay;apo-a-y
4511;pepalu;pepa-lu
4512;e;e-
4513;umawtuwelay;umaw-tu-we-la-y
4514;tranakefuy;trana-ke-fu-y
4515;areñma;are-ñma
4516;ulelngekefuy;ulel-nge-ke-fu-y
4517;trekanoliyu;treka-no-li-yu
4518;pastel;pastel
4519;anukunuam;anu-kunu-a-m
4520;todangelu;toda-nge-lu
4521;dungulan;dungu-la-n
4522;miyawkafuymu;miyaw-ka-fu-ymu
4523;pin;pi-n
4524;anuy;anu-y
4525;pichichengen;pichi-che-nge-n
4526;chummeken;chum-meke-n
4527;dunguael;dungu-a-el
4528;argentinongetukefuy;argentino-nge-tu-ke-fu-y
4529;ngillatuken;ngillatu-ke-n
4530;dewmalan;dewma-la-n
4531;dunguan;dungu-a-n
4532;uniwkülefuy;uniw-küle-fu-y
4533;kalekey;ka-le-ke-y
4534;escribingen;escribi-nge-n
4535;leon;leon
4536;chillkatulu;chillkatu-lu
4537;ñochingey;ñochi-nge-y
4538;dewmakefuyngün;dewma-ke-fu-y-ngün
4539;nico;nico
4540;niekeiñ;nie-ke-iñ
4541;wingkakechilelay;wingka-kechi-le-la-y
4542;pilmi;pi-l-mi
4543;ruka;ruka
4544;y;y
4545;nienolmi;nie-no-l-mi
4546;ikefuiñ;i-ke-fu-iñ
4547;marin;marin
4548;rel;rel
4549;niean;nie-a-n
4550;castigangey;castiga-nge-y
4551;elungekelay;elu-nge-ke-la-y
4552;ngolliñmaenew;ngolli-ñma-e-n-ew
4553;montulay;montu-la-y
4554;eluwi;elu-w-i
4555;makuñ;makuñ
4556;küwü;küwü
4557;akukey;aku-ke-y
4558;puliwen;puliwen
4559;amumün;amu-mün
4560;llfiñ;llf-iñ
4561;ülkantulayan;ülkantu-la-ya-n
4562;tukuniefun;tuku-nie-fu-n
4563;kamañ;kamañ
4564;chamalltukefuy;chamall-tu-ke-fu-y
4565;yerumefin;ye-rume-fi-n
4566;kimfiñ;kim-fi-ñ
4567;pichikan;pichi-ka-n
4568;konle;kon-l-e
4569;küdawkülelu;küdaw-küle-lu
4570;trafoy;trafo-y
4571;refrigerador;refrigerador
4572;enseñangele;enseña-nge-l-e
4573;wechewentrungelu;weche-wentru-nge-lu
4574;nütramkaenew;nütramka-e-n-ew
4575;traytrayyawkefuy;tray-tray-yaw-ke-fu-y
4576;chillkatuken;chillkatu-ke-n
4577;mülerumele;müle-rume-l-e
4578;nieael;nie-a-el
4579;fantepumew;fantepumew
4580;küdawlu;küdaw-lu
4581;i;i
4582;puwam;puw-a-m
4583;tripakerkey;tripa-ke-rke-y
4584;entumeael;entu-me-a-el
4585;kellungelay;kellu-nge-la-y
4586;furitu;fur-i-tu
4587;eluñmangey;elu-ñma-nge-y
4588;universidad;universidad
4589;kimngekelay;kim-nge-ke-la-y
4590;ayelafiymi;aye-la-fi-ymi
4591;ñarky;ñarky
4592;dewmayaymi;dewma-ya-ymi
4593;ketrayawi;ketra-yaw-i
4594;müleyekay;müle-ye-ka-y
4595;tripan;tripa-n
4596;pilaeyu;pi-la-e-yu
4597;lufkünunoael;luf-künu-no-a-el
4598;municipalidad;municipalidad
4599;chokunumekey;cho-kunu-meke-y
4600;relkunukey;rel-kunu-ke-y
4601;püñeñngekelafuy;püñeñ-nge-ke-la-fu-y
4602;ñamle;ñam-l-e
4603;kawiñtun;kawiñ-tu-n
4604;chillkatuiñ;chillkatu-iñ
4605;lawen;lawen
4606;puerta;puerta
4607;adumkelafun;adum-ke-la-fu-n
4608;kimelkerkeymi;kimel-ke-rke-ymi
4609;kimniefimi;kim-nie-fi-mi
4610;pichiwentru;pichi-wentru
4611;inaniey;ina-nie-y
4612;clase;clase
4613;ngillapañilwe;ngillapañilwe
4614;dewmaniekey;dewma-nie-ke-y
4615;kellupaeiñmew;kellu-pa-e-iñ-mew
4616;catolico;catolico
4617;matetuael;mate-tu-a-el
4618;cerca;cerca
4619;küpayaymi;küpa-ya-ymi
4620;adkelay;ad-ke-la-y
4621;respetawfuy;respeta-w-fu-y
4622;amulay;amu-la-y
4623;katrukelafun;katru-ke-la-fu-n
4624;nütramkakeiñ;nütramka-ke-iñ
4625;amulan;amu-la-n
4626;nütramkapakey;nütramka-pa-ke-y
4627;ay;ay
4628;kimelngekefuiñ;kimel-nge-ke-fu-iñ
4629;kimnielu;kim-nie-lu
4630;wingkadungukelafuy;wingkadungu-ke-la-fu-y
4631;elukünuiñ;elu-künu-iñ
4632;illkütupaenew;illkü-tu-pa-e-n-ew
4633;feypikunuwingün;fey-pi-kunu-w-i-ngün
4634;ngümangümakefuiñ;ngüma-ngüma-ke-fu-iñ
4635;tralka;tralka
4636;tunte;tunte
4637;elungeael;elu-nge-a-el
4638;tripakülnge;tripa-kül-nge
4639;chemael;chem-a-el
4640;tranalay;trana-la-y
4641;kimkefuy;kim-ke-fu-y
4642;papeltun;papel-tu-n
4643;mapudunguliñ;mapudungu-l-iñ
4644;kewangekerkefuy;kewa-nge-ke-rke-fu-y
4645;kullingeael;kulli-nge-a-el
4646;toooodo;toooodo
4647;konwelay;kon-we-la-y
4648;müley;müle-y
4649;piwyu;pi-w-yu
4650;fentrentu;fentren-tu
4651;peymi;pe-ymi
4652;yen;ye-n
4653;katuto;katuto
4654;feypipingen;fey-pi-pi-nge-n
4655;ngillay;ngilla-y
4656;amatukeiñ;amatu-ke-iñ
4657;küpaküdawkülele;küpa-küdaw-küle-l-e
4658;kümelkalepay;küme-l-ka-le-pa-y
4659;tukurpaenew;tuku-rpa-e-n-ew
4660;kiñekeleweiñ;kiñe-ke-le-we-iñ
4661;perdefuy;perde-fu-y
4662;putuke;putu-ke
4663;mapudunguleiñ;mapudungu-le-iñ
